"StartDate","CONSENT","prolif_check","vax_att_1","vax_att_2","vax_att_3","vax_att_4","vax_att_5","att_check_1","vax_yet","vax_futureY","vax_futureN","Q1","Q2","Q3","Q4","post_vax_att_1","post_vax_att_2","post_vax_att_3","post_vax_att_4","post_vax_att_5","att_check_2","vax_future_2","experience_1","experience_2","experience_3","experience_4","information_1","information_2","information_3","information_4","ITT_1_A","ITT_2_A","ITT_3_A","ITT_1_F","ITT_2_F","ITT_3_F","discuss_1","read_1","age","gender","gender_4_TEXT","edu","take_part_again","anything_else","friend","condition","clicked_t","clicked_f","ID","vax_yet_1","vax_future","vax_future_1","vax_change","vax_positive","choice_cond"
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Agree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Agree","Somewhat disagree","No","","Yes","","","","","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Somewhat agree",1,"Somewhat Agree","Neither Agree nor Disagree","Disagree","Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Neither Agree nor Disagree","did not have enough time to produce","it is not safe for individuals ","has many symptoms that can vary","it is protecting you ","vaccines are created all the time ","it is safe although it has symptoms many vaccines also give symptoms ","Never","Rarely","19","Female","-99","A levels","Likely","-99","No","control","0","0",452,0,"Yes ",1,0,0,0
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Neither Agree nor Disagree","Somewhat Agree","Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat disagree","No","","Yes","Have the vaccines been rushed?","Could the virus mutate, reducing the effectiveness of the vaccine?","Don't vaccines only have a placebo effect?","Have vaccines been successful in the past?","Neither Agree nor Disagree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Somewhat agree",1,"Agree","Neither Agree nor Disagree","Disagree","Disagree","Agree","Somewhat Agree","Somewhat Disagree","Disagree","They donâ€™t want any vaccines due to side effects","Unsure about  covid ","Just generally donâ€™t want to ","Itâ€™s better to get vaccinated just to protect everyone","To prevent it spreading ","To protect the whole world as a whole","A few times a year","A few times a year","30","Female","-99","Vocational Training / Apprenticeship","Very likely","-99","Yes","choice","0","0",453,0,"Yes ",1,0,0,1
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Agree","Somewhat Agree","Somewhat disagree","No","","No","","","","","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Agree","Somewhat Agree","Somewhat agree",0,"Somewhat Agree","Agree","Disagree","Disagree","Strongly Agree","Neither Agree nor Disagree","Disagree","Disagree","Because it hasnâ€™t been around long enough for us to know. Theyâ€™ve come up with a vaccine for COVID but not for stuff thatâ€™s been around long enough eg. Cancer ","They may not believe it COVID 19 as I know a lot of people donâ€™t.","They may not know what is in there as Iâ€™m sure thereâ€™s been articles of people reports side effects and/or death after having the vaccine. ","Because there have been so many deaths ","They may believe in covid 19 and want to be fully protected so they can travel and do what they havenâ€™t done in the last year. ","They may have under lying health conditions that covid could really affect. ","Rarely","Most months","21","Female","-99","GCSEs","Very likely","-99","Yes","control","0","0",454,0,"No ",-1,1,1,0
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Agree","Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat disagree","Yes","Yes","","Have the vaccines been rushed?","Can we trust vaccines from all countries?","Will the vaccine be effective long term, or can immunity go away?","How is the Covid-19 vaccine different to other vaccines?","Agree","Agree","Agree","Agree","Somewhat Agree","Somewhat agree",1,"Somewhat Agree","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Agree","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","They are sceptical of how quickly a vaccine was created ","They are anti-vaccinations","They believe it has an alternative purpose","They have faith in the science and believe it will protect them","To help keep their immune system healthy","They want to protect others from being infected","Rarely","A few times a year","24","Female","-99","Undergraduate degree (BSc, BA)","Likely","-99","Yes","choice","0","0",455,1," Yes",1,0,0,1
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Neither Agree nor Disagree","Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Somewhat disagree","Yes","Yes","","","","","","Neither Agree nor Disagree","Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Somewhat agree",1,"Somewhat Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Agree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Disagree","Long term side effects.","Let nature take its cause.","Don't like needles. Scared of needles.","Will help to finally put an end to Covid restrictions.","Boost economy. Recover their income.","Makes themselves feel safer and more immune to Covid.","A few times a year","Most months","33","Male","-99","Postgraduate degree (MSc, MA, MPhil)","Very likely","-99","Yes","control","0","0",456,1," Yes",1,0,0,0
"24/05/2021","YES","Against (I feel negatively about the vaccines)","Somewhat Disagree","Neither Agree nor Disagree","Disagree","Disagree","Neither Agree nor Disagree","Somewhat disagree","Yes","Yes","","","","","","Somewhat Disagree","Neither Agree nor Disagree","Disagree","Disagree","Neither Agree nor Disagree","Somewhat agree",1,"Neither Agree nor Disagree","Neither Agree nor Disagree","Disagree","Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Neither Agree nor Disagree","not enough time to get the vaccine right","untrustworthy government pushing the vaccine","side effects of the vaccine","they want to go on holiday","they want to get back to normal","They believe in the vaccine drive","Rarely","Rarely","32","Female","-99","GCSEs","Somewhat likely","-99","Yes","control","0","0",457,1," Yes",1,0,0,0
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Agree","Somewhat Agree","Somewhat disagree","Yes","Yes","","","","","","Agree","Agree","Agree","Agree","Agree","Somewhat agree",1,"Strongly Agree","Agree","Neither Agree nor Disagree","Disagree","Strongly Agree","Strongly Agree","Disagree","Disagree","Not long enough to trial the vaccine","Worried about the side effects","Mistrust of the government","Protect themselves from the virus","Protect family from the virus","Prevent or reduce side effects of covid 19","Rarely","Most weeks","27","Female","-99","Vocational Training / Apprenticeship","Very likely","-99","Yes","control","0","0",458,1," Yes",1,0,0,0
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Somewhat Agree","Disagree","Somewhat Agree","Somewhat Agree","Somewhat disagree","No","","Undecided","","","","","Somewhat Agree","Somewhat Agree","Disagree","Somewhat Agree","Somewhat Agree","Somewhat agree",0,"Agree","Agree","Disagree","Disagree","Agree","Disagree","Disagree","Disagree","They do not think its safe ","They are worried about side effects ","They do not think they will catch covid ","They might not think its safe ","They are worried about side effects ","They do not think they will catch Covid ","Most months","A few times a year","34","Female","-99","A levels","Likely","-99","Yes","control","0","0",459,0,"Undecided ",0,0,0,0
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Neither Agree nor Disagree","Neither Agree nor Disagree","Disagree","Somewhat Agree","Strongly Agree","Strongly disagree","No","","Yes","Are the vaccines safe?","Could the virus mutate, reducing the effectiveness of the vaccine?","Will the vaccine be effective long term, or can immunity go away?","Is herd immunity possible without vaccination?","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Neither Agree nor Disagree","Strongly Agree","Somewhat agree",1,"Agree","Somewhat Agree","Disagree","Disagree","Somewhat Agree","Neither Agree nor Disagree","Disagree","Disagree","the effects of covid-19 often aren't too serious if a younger person","they dont trust the companies developing the vaccines","reserve the right to decide yes or no to recieve it","to prevent spreading covid-19 to others","no reason not to, if not allergic to any substances that may be present within the vaccine","to be able to socialise freely","Rarely","Once or twice a year","21","Female","-99","GCSEs,Undergraduate degree (BSc, BA)","Likely","-99","Yes","choice","0","0",460,0,"Yes ",1,0,0,1
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Neither Agree nor Disagree","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Somewhat disagree","No","","Undecided","Do I really need a vaccine?","Could the virus mutate, reducing the effectiveness of the vaccine?","Is the pharmaceutical industry getting richer because of these vaccines?","Is herd immunity possible without vaccination?","Neither Agree nor Disagree","Agree","Agree","Neither Agree nor Disagree","Somewhat Agree","Somewhat agree",0,"Somewhat Agree","Agree","Disagree","Disagree","Agree","Somewhat Agree","Somewhat Disagree","Somewhat Agree","big pharma companies that don't care about your health profit off the vaccine","COVID is not as bad as the flu ","COVID is a man-made virus from a lab","it will protect vulnerable friends/family/strangers","life can resume to a bit more of normality once everyone is vaccinated","it will help the NHS","Once or twice a year","Most months","18","Female","-99","A levels","Somewhat likely","-99","Yes","choice","0","0",461,0,"Undecided ",0,0,0,1
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat disagree","Yes","Yes","","","","","","Somewhat Agree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat agree",1,"Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Disagree","Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Disagree","it is not safe as there has not been enough time to test side effects","it is a money making ploy.Only the companies producing it and it's share holders benefit","It does not control the spread of Covid and stop it being passed on to the more vunerable.","they want to travel abroad and fear not having it may stop them","Their work insists that they have it to keep their job","They are particularly vunerable and dare not risk not having it","Most weeks","A few times a year","58","Female","-99","Vocational Training / Apprenticeship","Very likely","-99","Yes","control","0","0",462,1," Yes",1,0,0,0
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Agree","Somewhat Agree","Somewhat disagree","Yes","Yes","","","","","","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Agree","Somewhat disagree",1,"Somewhat Agree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Agree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","that it's not safe enough for humans","that they don't know what's been put into the vaccine","that they think it may cause infertility","it's protecting you and others from the spread of covid","it's safe, and if it wasn't, it wouldn't have been approved","its simple, doesn't take much time to get the vaccine, and there's not many side effects","Most weeks","A few times a year","23","Female","-99","Vocational Training / Apprenticeship","Likely","-99","Yes","control","0","0",463,1," Yes",1,0,0,0
"24/05/2021","YES","Against (I feel negatively about the vaccines)","Disagree","Disagree","Strongly Disagree","Strongly Disagree","Neither Agree nor Disagree","Somewhat disagree","No","","No","","","","","Disagree","Disagree","Strongly Disagree","Strongly Disagree","Neither Agree nor Disagree","Somewhat agree",-1,"Agree","Somewhat Agree","Disagree","Disagree","Strongly Agree","Disagree","Strongly Disagree","Neither Agree nor Disagree","There hasnâ€™t been enough time to develop it therefore cannot be trusted","It isnâ€™t safe and there are side effects of the vaccine itself","Herd immunity is the correct way forward","We need to get vaccinated to protect the vulnerable","We need vaccinated so that we can come out of lockdown","It is just as safe as all current vaccines that we give children","Most weeks","Most weeks","25","Female","-99","A levels","Very likely","-99","Yes","control","0","0",464,0,"No ",-1,0,0,0
