"StartDate","EndDate","Duration","timing_info_consent_Page.Submit","CONSENT","prolif_check","vax_att_1","vax_att_2","vax_att_3","vax_att_4","vax_att_5","att_check_1","vax_yet","vax_futureY","vax_futureN","timing_cntrl1_Page.Submit.3","timer_cntrl2_Page.Submit.3","timer_cntrl3_Page.Submit.3","timing_control4_Page.Submit.3","Q1","timing_choice1_Page.Submit","Q2","timing_choice2_Page.Submit","Q3","timing_choice3_Page.Submit","Q4","timing_choice4_Page.Submit","post_vax_att_1","post_vax_att_2","post_vax_att_3","post_vax_att_4","post_vax_att_5","att_check_2","vax_future_2","experience_1","experience_2","experience_3","experience_4","information_1","information_2","information_3","information_4","ITT_1_A","ITT_2_A","ITT_3_A","timing_ITT_A_Page.Submit","ITT_1_F","ITT_2_F","ITT_3_F","timing_ITT_F_Page.Submit","discuss_1","read_1","age","gender","gender_4_TEXT","edu","take_part_again","anything_else","friend","condition","clicked_t","clicked_f","FL_3_DO","Block1_Cntrl_DO","Block2_Cntrl_DO","Block3_Cntrl_DO","Block4_Cntrl_DO","ID","vax_yet_1","vax_future","vax_future_1","vax_change","vax_positive","choice_cond","control_info_time","choice_info_time"
"23/05/2021 19:12","23/05/2021 19:25",752,19.874,"YES","Against (I feel negatively about the vaccines)","Somewhat Disagree","Somewhat Disagree","Strongly Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat disagree","No","","Undecided",91.073,37.796,32.929,11.139,"",NA,"",NA,"",NA,"",NA,"Somewhat Disagree","Neither Agree nor Disagree","Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat agree",0,"Somewhat Disagree","Disagree","Neither Agree nor Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","We haven't had enough time to see it's long term effects","The disease is mutating so it could be ineffective really quickly","Dont trust big pharmaceutical companies who just want to get richer ",110.317,"If we all get vaccinated we will get back to normal more quickly ","It will protect them from the disease","It will protect vulnerable members of their family who could get it easily",91.378,"Most weeks","Rarely","29","Female","-99","Undergraduate degree (BSc, BA)","Very likely","-99","Yes","control","0","0","FL_13","timing_control_1|timing_cntrl1|timing_cntrl1|timing_cntrl1|timing_cntrl1|1.1cntrl","timing_control2|timer_cntrl2|timer_cntrl2|timer_cntrl2|timer_cntrl2|2.2cntrl","timing_control3|timer_cntrl3|timer_cntrl3|timer_cntrl3|timer_cntrl3|4.3cntrl","timing_control4|timing_control4|timing_control4|timing_control4|timing_control4|4.4cntrl",427,0,"Undecided ",0,0,0,0,172.937,NA
"23/05/2021 20:37","23/05/2021 20:43",343,25.955,"YES","Against (I feel negatively about the vaccines)","Disagree","Somewhat Disagree","Strongly Disagree","Somewhat Disagree","Agree","Somewhat disagree","No","","Yes",NA,NA,NA,NA,"Have the vaccines been rushed?",12.806,"Do we know enough about Covid-19 to develop a vaccine?",4.544,"Are there serious side effects to the vaccine?",14.069,"Is herd immunity possible without vaccination?",2.566,"Somewhat Disagree","Somewhat Agree","Strongly Disagree","Somewhat Agree","Agree","Somewhat agree",1,"Somewhat Agree","Neither Agree nor Disagree","Disagree","Strongly Disagree","Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","There isnäó»t enough long term data to support possible side effects of the vaccine ","They donäó»t trust the pharmaceutical companies ","They donäó»t believe in vaccines of any kind not just Covid",71.567,"To protect them self and others around them ","To be able to go on holiday (vaccine passport) ","To be able to socialise again ",35.367,"Most weeks","Most weeks","29","Female","-99","Undergraduate degree (BSc, BA)","Very likely","-99","Yes","choice","0","0","FL_14","","","","",428,0,"Yes ",1,0,0,1,NA,33.985
"23/05/2021 20:45","23/05/2021 20:50",301,5.217,"YES","Against (I feel negatively about the vaccines)","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat disagree","Yes","Yes","",NA,NA,NA,NA,"Can we trust who made the vaccine?",4.3,"Do we know enough about Covid-19 to develop a vaccine?",2.706,"Aren't other treatments preferable to vaccines?",2.563,"Is herd immunity possible without vaccination?",2.882,"Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat agree",1,"Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Agree","Somewhat Agree","Neither Agree nor Disagree","Agree","1. It is too control us
","2. It might cause defects in future pregnancies","3. You can die from it",71.715,"1. I can go on holiday easier","2. You will not be denied entry anywhere","3. It is safe because it is tested in a lab by professionals",54.554,"Rarely","Never","34","Female","-99","A levels","Likely","-99","Yes","choice","0","0","FL_14","","","","",429,1," Yes",1,0,0,1,NA,12.451
"23/05/2021 20:43","23/05/2021 20:58",950,68.176,"YES","Against (I feel negatively about the vaccines)","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Somewhat Disagree","Somewhat disagree","No","","No",132.026,116.758,102.701,95.848,"",NA,"",NA,"",NA,"",NA,"Disagree","Somewhat Disagree","Strongly Disagree","Disagree","Neither Agree nor Disagree","Somewhat agree",0,"Strongly Agree","Somewhat Agree","Disagree","Somewhat Disagree","Strongly Agree","Somewhat Agree","Strongly Disagree","Strongly Disagree","Not enough research has been done to make a vaccine.","Don't believe covid-19 is real.","Still undecide due to not enough knowledge about the pros and cons.",90.529,"To protect themselves and others from spreading the disease.","Have unlying health issues.","Believe that the government have our best interest at heart.",75.72,"Rarely","Never","37","Female","-99","Vocational Training / Apprenticeship","Somewhat likely","Great study because i haven't tried to read up on anything to do with covid so very informative.","Yes","control","0","0","FL_13","timing_control_1|timing_cntrl1|timing_cntrl1|timing_cntrl1|timing_cntrl1|5.1cntrl","timing_control2|timer_cntrl2|timer_cntrl2|timer_cntrl2|timer_cntrl2|3.2cntrl","timing_control3|timer_cntrl3|timer_cntrl3|timer_cntrl3|timer_cntrl3|3.3cntrl","timing_control4|timing_control4|timing_control4|timing_control4|timing_control4|5.4cntrl",430,0,"No ",-1,1,1,0,447.333,NA
"23/05/2021 21:16","23/05/2021 21:35",1131,15.633,"YES","Against (I feel negatively about the vaccines)","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Strongly Disagree","Somewhat Disagree","Somewhat disagree","No","","No",110.862,152.2,151.406,103.209,"",NA,"",NA,"",NA,"",NA,"Neither Agree nor Disagree","Disagree","Neither Agree nor Disagree","Somewhat Disagree","Disagree","Somewhat agree",-1,"Agree","Neither Agree nor Disagree","Disagree","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Disagree","Neither Agree nor Disagree","Vaccination is a choice and whilst it is a choice every individual has the right to refuse it.","The chance of contracting covid-19 is already so slim, what is the need?","They may be refusing on religious grounds.",180.787,"Thinking of others who could contract covid-19 from you inadvertently, they may believe they are doing it for others.","Itäó»s harmless, you may experience side effects immediately but these subside.","They may believe it will help eradicate the virus from circulation completely.",129.131,"Rarely","Once or twice a year","30","Female","-99","A levels","Very likely","The information was very one sided, however I understand that the purpose was to offer the science behind vaccinations in general and not to persuade the reader either way.","Yes","control","0","0","FL_13","timing_control_1|timing_cntrl1|timing_cntrl1|timing_cntrl1|timing_cntrl1|3.1cntrl","timing_control2|timer_cntrl2|timer_cntrl2|timer_cntrl2|timer_cntrl2|1.2cntrl","timing_control3|timer_cntrl3|timer_cntrl3|timer_cntrl3|timer_cntrl3|2.3cntrl","timing_control4|timing_control4|timing_control4|timing_control4|timing_control4|2.4cntrl",431,0,"No ",-1,0,0,0,517.677,NA
"23/05/2021 22:41","23/05/2021 22:51",580,10.27,"YES","Against (I feel negatively about the vaccines)","Somewhat Disagree","Somewhat Agree","Strongly Disagree","Strongly Disagree","Disagree","Somewhat disagree","No","","No",NA,NA,NA,NA,"Do I really need a vaccine?",13.619,"Is Covid-19 dangerous for someone young like me?",3.304,"Is the pharmaceutical industry getting richer because of these vaccines?",3.306,"How is the Covid-19 vaccine different to other vaccines?",5.303,"Disagree","Somewhat Disagree","Strongly Disagree","Strongly Disagree","Somewhat Agree","Somewhat agree",-1,"Somewhat Agree","Somewhat Agree","Strongly Disagree","Strongly Disagree","Agree","Agree","Disagree","Somewhat Agree","No enough time to develop a same vaccine.","Can cause infertility in younger people.","There is no need for me to get the vaccine because covid doesnäó»t effect me as I have had it and I was fine. And the people that are effected have the vaccine so they are safe.",188.032,"Keeps me safe from infection.","Allows me to travel.","Keeps other people safe that canäó»t have the vaccine for medical reasons.",71.194,"Most months","Most months","19","Male","-99","A levels","Very likely","-99","Yes","choice","0","0","FL_14","","","","",432,0,"No ",-1,0,0,1,NA,25.532
"24/05/2021 06:24","24/05/2021 06:34",581,31.446,"YES","Against (I feel negatively about the vaccines)","Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat disagree","No","","No",62.53,51.365,53.619,63.623,"",NA,"",NA,"",NA,"",NA,"Disagree","Disagree","Disagree","Disagree","Disagree","Somewhat agree",-1,"Agree","Somewhat Agree","Somewhat Disagree","Neither Agree nor Disagree","Agree","Neither Agree nor Disagree","Somewhat Disagree","Neither Agree nor Disagree","There was not enough time for clinical research","They are afraid from the possible side effects","They just don't want to be vaccinated at all",68.907,"They want to protect others","They believe pharmaceutical companies","They believe in vaccines",65.859,"Rarely","Once or twice a year","34","Female","-99","A levels","Neither likely or unlikely","-99","Yes","control","0","0","FL_13","timing_control_1|timing_cntrl1|timing_cntrl1|timing_cntrl1|timing_cntrl1|5.1cntrl","timing_control2|timer_cntrl2|timer_cntrl2|timer_cntrl2|timer_cntrl2|5.2cntrl","timing_control3|timer_cntrl3|timer_cntrl3|timer_cntrl3|timer_cntrl3|5.3cntrl","timing_control4|timing_control4|timing_control4|timing_control4|timing_control4|3.4cntrl",433,0,"No ",-1,0,0,0,231.137,NA
"24/05/2021 09:09","24/05/2021 09:25",955,16.181,"YES","Against (I feel negatively about the vaccines)","Somewhat Agree","Somewhat Disagree","Disagree","Disagree","Somewhat Disagree","Somewhat disagree","No","","No",NA,NA,NA,NA,"Have the vaccines been rushed?",49.918,"Could the virus mutate, reducing the effectiveness of the vaccine?",43.544,"Will the vaccine be effective long term, or can immunity go away?",46.45,"Is herd immunity possible without vaccination?",26.014,"Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Somewhat Disagree","Somewhat agree",-1,"Neither Agree nor Disagree","Somewhat Agree","Strongly Disagree","Strongly Disagree","Agree","Neither Agree nor Disagree","Somewhat Disagree","Disagree","They do not feel they need a vaccine as they are healthy","They feel COVID is a myth","They do not trust the vaccination system",96.631,"They want to be safe and live life normally again","They want to protect their loved ones ","Want to go on holiday",80.671,"Most months","Most months","22","Female","-99","Undergraduate degree (BSc, BA)","Very likely","-99","Yes","choice","1","0","FL_14","","","","",434,0,"No ",-1,0,0,1,NA,165.926
"24/05/2021 16:33","24/05/2021 16:47",881,33.393,"YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","Somewhat disagree","No","","Undecided",174.106,54.276,98.064,72.384,"",NA,"",NA,"",NA,"",NA,"Neither Agree nor Disagree","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","Somewhat agree",0,"Somewhat Disagree","Neither Agree nor Disagree","Disagree","Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Disagree","Previous allergic reaction to vaccines","Untrusting of the companies producing the vaccines","There hasn't been enough time to guarantee such a high level of safety",124.684,"Build up an immune response","At risk of the virus","Working in healthcare or public sector",44.674,"Rarely","A few times a year","22","Female","-99","A levels","Very likely","-99","Yes","control","0","0","FL_13","timing_control_1|timing_cntrl1|timing_cntrl1|timing_cntrl1|timing_cntrl1|1.1cntrl","timing_control2|timer_cntrl2|timer_cntrl2|timer_cntrl2|timer_cntrl2|4.2cntrl","timing_control3|timer_cntrl3|timer_cntrl3|timer_cntrl3|timer_cntrl3|4.3cntrl","timing_control4|timing_control4|timing_control4|timing_control4|timing_control4|4.4cntrl",435,0,"Undecided ",0,0,0,0,398.83,NA
"24/05/2021 16:40","24/05/2021 16:49",562,9.718,"YES","Neutral (I don't have strong opinions either way)","Neither Agree nor Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Somewhat Agree","Somewhat disagree","No","","Yes",NA,NA,NA,NA,"Are the vaccines safe?",28.786,"Are vaccines dangerous in general?",26.859,"Aren't other treatments preferable to vaccines?",22.501,"Is herd immunity possible without vaccination?",26.532,"Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Agree","Somewhat agree",1,"Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","It's dangerous. Some people feel that the vaccine is rushed.","I've heard people saying it's an engineered tool to achieve mass control ","Covid 19 doesn't exist, some people believe that it's all a hoax.",83.42,"It's the right thing to do to protect everyone.","If it is a mass weapon, who would the government's prefer to survive. Those who are compliant or those who aren't ","To prevent themselves from being infected and becoming unwell ",82.3,"Most months","Most weeks","38","Female","-99","Undergraduate degree (BSc, BA)","Very likely","Thoroughly enjoyed this questionnaire even if it is a little biased to pro vaccination. We shouldn't poo-poo differing opinions, or set out to prove them wrong,  but rather seek to understand why and answer objectively.","Yes","choice","0","0","FL_14","","","","",436,0,"Yes ",1,0,0,1,NA,104.678
"24/05/2021 16:53","24/05/2021 16:59",389,30.736,"YES","Against (I feel negatively about the vaccines)","Somewhat Agree","Somewhat Disagree","Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat disagree","No","","Undecided",NA,NA,NA,NA,"Are the vaccines effective?",9.657,"Do we know enough about Covid-19 to develop a vaccine?",8.826,"Will the vaccine be effective long term, or can immunity go away?",11.663,"Wouldn't it be better to invest in treatments for Covid-19 rather than vaccines?",1.9,"Neither Agree nor Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat agree",0,"Somewhat Agree","Neither Agree nor Disagree","Disagree","Somewhat Disagree","Agree","Neither Agree nor Disagree","Disagree","Neither Agree nor Disagree","There has not been enough time to test the vaccine. ","It has not been tested on enough people/animal models. ","There are too many options for vaccines and not sure which one is the best/most appropriate. ",50.796,"To stop rises in COVID19 Cases and work towards lifting lockdown.","I don't want to give COVID19 to anyone. ","I don't want to get ill. ",43.283,"Most months","Most months","22","Female","-99","Undergraduate degree (BSc, BA)","Somewhat likely","-99","Yes","choice","0","0","FL_14","","","","",437,0,"Undecided ",0,0,0,1,NA,32.046
